ts,symbol,tf,price,rsi14,ema50,p_up,signal,source
1763001713.4115715,XAUZ25.sim,H1,4195.48,73.98895687210796,4146.476301690327,,1,rule
1763001713.4115715,US30Z25.sim,H1,48428.5,68.35025646393775,47999.83757748377,0.3807300329208374,-1,xgb
1763001713.4115715,US100Z25.sim,H1,25665.56,45.39510405868757,25634.132735524447,0.44355538487434387,0,xgb
1763001713.4115715,US500Z25.sim,H1,6879.38,47.82710462666785,6863.056531162704,0.6439067125320435,1,xgb
1763001713.4115715,USOILZ25.sim,H1,58.418,16.465578424414275,59.67630030296561,0.4773574471473694,0,xgb
1763001713.4115715,BTCX25.sim,H1,102395.0,25.378787878787875,103577.59615775106,0.7986300587654114,1,xgb
1763001759.590556,US30Z25.sim,H1,48429.35,68.41112682696803,47999.8709108171,0.3807300329208374,-1,xgb
1763002212.3774664,XAUZ25.sim,H1,4194.54,73.47362181387032,4146.43943894523,,1,rule
1763002212.3774664,US30Z25.sim,H1,48441.9,69.25314714905286,48000.36306767985,0.3198947012424469,-1,xgb
1763002212.3774664,US100Z25.sim,H1,25668.31,45.56161715863474,25634.240578661702,0.44355538487434387,0,xgb
1763002212.3774664,US500Z25.sim,H1,6880.8,48.36291913215007,6863.112217437214,0.6147599816322327,1,xgb
1763002212.3774664,USOILZ25.sim,H1,58.385,15.475763016157728,59.67500618531855,0.5009610056877136,0,xgb
1763002212.3774664,BTCX25.sim,H1,102335.0,24.617346938775512,103575.24321657458,0.8277081847190857,1,xgb
1763003069.141521,XAUZ25.sim,H1,4198.18,73.03237303237282,4148.448826501537,,1,rule
1763003069.141521,US30Z25.sim,H1,48422.7,65.49078895794784,48016.48083336429,0.3027804493904114,-1,xgb
1763003069.141521,US100Z25.sim,H1,25642.99,39.721588696668015,25634.178855331033,0.47159650921821594,0,xgb
1763003069.141521,US500Z25.sim,H1,6876.53,41.967704344930986,6863.5585623708685,0.6172397136688232,1,xgb
1763003069.141521,USOILZ25.sim,H1,58.358,12.098581030619613,59.62204135657114,0.47298774123191833,0,xgb
1763003069.141521,BTCX25.sim,H1,102242.5,23.544743701129462,103519.2087867071,0.8686661124229431,1,xgb
1763004239.0289357,XAUZ25.sim,H1,4207.42,74.76375764313482,4148.811179442713,,1,rule
1763004239.0289357,US30Z25.sim,H1,48437.4,66.31573052584389,48017.05730395252,0.2324356734752655,-1,xgb
1763004239.0289357,US100Z25.sim,H1,25645.56,39.864063306862455,25634.27963964476,0.43988606333732605,0,xgb
1763004239.0289357,US500Z25.sim,H1,6877.43,42.284468299228706,6863.5938564885155,0.6335365176200867,1,xgb
1763004239.0289357,USOILZ25.sim,H1,58.351,11.868214152002807,59.621766846767215,0.5043187141418457,0,xgb
1763004239.0289357,BTCX25.sim,H1,101890.0,22.117357406647514,103505.38525729533,0.8653384447097778,1,xgb
1763004574.897585,XAUZ25.sim,H1,4203.04,73.97162104056156,4148.639414736831,,1,rule
1763004574.897585,US30Z25.sim,H1,48467.7,67.42132914477557,48018.245539246636,0.22088654339313507,-1,xgb
1763004574.897585,US100Z25.sim,H1,25677.11,42.148440736955465,25635.51689454672,0.39028725028038025,-1,xgb
1763004574.897585,US500Z25.sim,H1,6884.08,45.23867412270043,6863.854640802241,0.532994270324707,0,xgb
1763004574.897585,USOILZ25.sim,H1,58.36,12.164179104477427,59.62211978794369,0.5324444770812988,0,xgb
1763004574.897585,BTCX25.sim,H1,102250.0,23.64425162689804,103519.50290435416,0.8504233360290527,1,xgb
1763005050.2144282,XAUZ25.sim,H1,4205.92,74.49796376913329,4148.7523559133015,,1,rule
1763005050.2144282,US30Z25.sim,H1,48466.9,67.39307204423451,48018.21416669762,0.22088654339313507,-1,xgb
1763005050.2144282,US100Z25.sim,H1,25680.36,42.40695164372822,25635.64434552711,0.37131595611572266,-1,xgb
1763005050.2144282,US500Z25.sim,H1,6883.93,45.17202207075646,6863.8487584493,0.5232135653495789,0,xgb
1763005050.2144282,USOILZ25.sim,H1,58.337,11.7778606038016,59.62121782715938,0.5238572955131531,0,xgb
1763005050.2144282,BTCX25.sim,H1,102460.0,26.329007953118463,103527.73819847181,0.8231582045555115,1,xgb
1763005144.4704514,XAUZ25.sim,H1,4205.54,74.42973810194283,4148.737453952517,,1,rule
1763005144.4704514,US30Z25.sim,H1,48474.9,67.67345622615113,48018.52789218781,0.21903426945209503,-1,xgb
1763005144.4704514,US100Z25.sim,H1,25679.96,42.37525966075565,25635.6286592526,0.37131595611572266,-1,xgb
1763005144.4704514,US500Z25.sim,H1,6884.18,45.28301886792474,6863.858562370869,0.532994270324707,0,xgb
1763005144.4704514,USOILZ25.sim,H1,58.33,11.747211895910652,59.620943317355454,0.5347273945808411,0,xgb
1763005144.4704514,BTCX25.sim,H1,102500.0,26.819126819126822,103529.30682592279,0.8474984169006348,1,xgb
1763005241.6980834,XAUZ25.sim,H1,4205.62,74.44413171967322,4148.740591207419,,1,rule
1763005241.6980834,US30Z25.sim,H1,48466.1,67.3647658835653,48018.1827941486,0.2163015902042389,-1,xgb
1763005241.6980834,US100Z25.sim,H1,25676.69,42.1148637444031,25635.500423958485,0.39028725028038025,-1,xgb
1763005241.6980834,US500Z25.sim,H1,6883.43,44.948671989571665,6863.829150606162,0.5309500694274902,0,xgb
1763005241.6980834,USOILZ25.sim,H1,58.368,12.425595238095156,59.62243351343388,0.5324444770812988,0,xgb
1763005241.6980834,BTCX25.sim,H1,102620.0,28.25112107623319,103534.01270827572,0.8164364695549011,1,xgb
1763005474.0147429,XAUZ25.sim,H1,4209.66,75.15051997810589,4148.899022579968,,1,rule
1763005474.0147429,US30Z25.sim,H1,48456.0,67.00312688573115,48017.78671571723,0.223716139793396,-1,xgb
1763005474.0147429,US100Z25.sim,H1,25669.79,41.55760805871026,25635.229835723192,0.43703439831733704,0,xgb
1763005474.0147429,US500Z25.sim,H1,6882.13,44.359354413702384,6863.7781702140055,0.5130027532577515,0,xgb
1763005474.0147429,USOILZ25.sim,H1,58.397,13.360323886639478,59.623570768335846,0.5298585891723633,0,xgb
1763005474.0147429,BTCX25.sim,H1,102675.0,28.888888888888886,103536.16957102083,0.8329514861106873,1,xgb
1763005622.157948,XAUZ25.sim,H1,4211.42,75.44618712817714,4148.968042187811,,1,rule
1763005622.157948,US30Z25.sim,H1,48451.6,66.84306267570653,48017.61416669762,0.23286190629005432,-1,xgb
1763005622.157948,US100Z25.sim,H1,25661.99,40.91460490309481,25634.92395337025,0.37313970923423767,-1,xgb
1763005622.157948,US500Z25.sim,H1,6880.68,43.68697391449311,6863.721307468908,0.5156964063644409,0,xgb
1763005622.157948,USOILZ25.sim,H1,58.389,13.104466592838634,59.62325704284565,0.5298585891723633,0,xgb
1763005622.157948,BTCX25.sim,H1,102510.0,26.94063926940639,103529.69898278553,0.8552058339118958,1,xgb
1763005841.660642,XAUZ25.sim,H1,4212.34,75.59795753829592,4149.004120619184,,1,rule
1763005841.660642,US30Z25.sim,H1,48441.4,66.46596420806122,48017.21416669762,0.2324356734752655,-1,xgb
1763005841.660642,US100Z25.sim,H1,25661.55,40.8779110797458,25634.906698468287,0.38448452949523926,-1,xgb
1763005841.660642,US500Z25.sim,H1,6880.18,43.451334839735786,6863.701699625771,0.5156964063644409,0,xgb
1763005841.660642,USOILZ25.sim,H1,58.376,12.685459940652592,59.62274723892408,0.5306109189987183,0,xgb
1763005841.660642,BTCX25.sim,H1,102652.5,28.629359286293592,103535.28721807964,0.8030995726585388,1,xgb
1763006008.0992646,XAUZ25.sim,H1,4211.36,75.43622345461891,4148.965689246635,,1,rule
1763006008.0992646,US30Z25.sim,H1,48439.25,66.38538057449387,48017.129852972124,0.2324356734752655,-1,xgb
1763006008.0992646,US100Z25.sim,H1,25664.74,41.14291334710342,25635.031796507505,0.37313970923423767,-1,xgb
1763006008.0992646,US500Z25.sim,H1,6880.58,43.64000333639176,6863.7173859002805,0.5156964063644409,0,xgb
1763006008.0992646,USOILZ25.sim,H1,58.361,12.19694143976102,59.62215900362996,0.5550594329833984,0,xgb
1763006008.0992646,BTCX25.sim,H1,102445.0,26.143516575744854,103527.14996317768,0.8244916200637817,1,xgb
1763006399.3801186,XAUZ25.sim,H1,4216.48,77.96180045412011,4151.8092163761985,,1,rule
1763006399.3801186,US100Z25.sim,H1,25674.31,41.265879581592486,25636.930123227852,0.4177705943584442,0,xgb
1763006399.3801186,US500Z25.sim,H1,6882.78,44.942708762674016,6864.54785022012,0.5003877878189087,0,xgb
1763006399.3801186,USOILZ25.sim,H1,58.456,17.787866281469178,59.58034441518522,0.4275127947330475,0,xgb
1763006399.3801186,BTCX25.sim,H1,102325.0,24.13793103448276,103475.29783646516,0.8491500616073608,1,xgb
1763006429.4864464,US30Z25.sim,H1,48448.7,66.97746697746649,48034.39904379571,0.2242238074541092,-1,xgb
1763010008.8892183,XAUZ25.sim,H1,4213.98,74.80172533741455,4154.125962281735,,1,rule
1763010008.8892183,US30Z25.sim,H1,48473.65,46.208509489970275,48052.62122886272,0.19536185264587402,-1,xgb
1763010008.8892183,US100Z25.sim,H1,25686.26,58.99108084779888,25639.363868343175,0.2808856666088104,-1,xgb
1763010008.8892183,US500Z25.sim,H1,6885.85,52.83415615286189,6865.506439702706,0.441386878490448,0,xgb
1763010008.8892183,USOILZ25.sim,H1,58.385,27.6893698281348,59.53064375670469,0.521173357963562,0,xgb
1763010008.8892183,BTCX25.sim,H1,102275.0,29.693877551020407,103430.30160664255,0.8357078433036804,1,xgb
1763013618.4107912,XAUZ25.sim,H1,4214.76,63.40787650900456,4156.561863782517,,1,rule
1763013618.4107912,US30Z25.sim,H1,48478.9,57.71232421658729,48069.46059170957,0.16621701419353485,-1,xgb
1763013618.4107912,US100Z25.sim,H1,25695.76,64.21859746176371,25641.91470542593,0.20649674534797668,-1,xgb
1763013618.4107912,US500Z25.sim,H1,6887.63,61.0865315361662,6866.435467349527,0.2388285994529724,-1,xgb
1763013618.4107912,USOILZ25.sim,H1,58.368,31.16413593637013,59.48456071025808,0.5032143592834473,0,xgb
1763013618.4107912,BTCX25.sim,H1,103410.0,63.75881975625401,103470.19934704421,0.485420286655426,0,xgb
1763017228.124677,XAUZ25.sim,H1,4214.66,56.869083352574194,4158.82589590725,,1,rule
1763017228.124677,US30Z25.sim,H1,48482.9,66.34904714142404,48085.65708760551,0.16647937893867493,-1,xgb
1763017228.124677,US100Z25.sim,H1,25713.61,68.89714993804196,25645.265084204995,0.22147658467292786,-1,xgb
1763017228.124677,US500Z25.sim,H1,6890.23,66.20019228714867,6867.440184740314,0.27270713448524475,-1,xgb
1763017228.124677,USOILZ25.sim,H1,58.425,44.88330341113088,59.44575901750742,0.6524211764335632,1,xgb
1763017228.124677,BTCX25.sim,H1,103852.5,80.92605390463027,103500.54778539522,0.3412419557571411,-1,xgb
1763020807.706986,XAUZ25.sim,H1,4223.54,59.5258255715494,4161.731376581115,,1,rule
1763020807.706986,US30Z25.sim,H1,48450.2,51.98049068873693,48098.907252011486,0.3265942931175232,-1,xgb
1763020807.706986,US100Z25.sim,H1,25660.36,55.842151675484935,25644.027837385336,0.2411910444498062,-1,xgb
1763020807.706986,US500Z25.sim,H1,6881.85,51.83733463988242,6867.717783491246,0.5468838214874268,0,xgb
1763020807.706986,USOILZ25.sim,H1,58.356,41.27257093723151,59.40121415980067,0.7503874897956848,1,xgb
1763020807.706986,BTCX25.sim,H1,103750.0,76.66422823701537,103504.95849858518,0.32822084426879883,-1,xgb
1763025748.812121,XAUZ25.sim,H1,4240.56,63.41558950254606,4165.340982587774,,1,rule
1763025748.812121,US30Z25.sim,H1,48379.65,44.56956956956936,48110.18779632003,0.32787394523620605,-1,xgb
1763025748.812121,US100Z25.sim,H1,25572.56,46.5324224757682,25641.812260227274,0.5777609944343567,0,xgb
1763025748.812121,US500Z25.sim,H1,6865.93,43.62740166985196,6867.715483975475,0.5678377747535706,0,xgb
1763025748.812121,USOILZ25.sim,H1,58.234,44.94382022471926,59.35272261522484,0.7148759961128235,1,xgb
1763025748.812121,BTCX25.sim,H1,103115.0,66.82606096832038,103496.25603766741,0.4126735329627991,0,xgb
1763028005.204767,XAUZ25.sim,H1,4237.98,69.53701632744308,4168.088578702296,,1,rule
1763028005.204767,US30Z25.sim,H1,48370.95,49.403606102634825,48120.170787038034,0.24912841618061066,-1,xgb
1763028005.204767,US100Z25.sim,H1,25561.74,48.38049905172751,25638.415434322986,0.3873167037963867,-1,xgb
1763028005.204767,US500Z25.sim,H1,6864.58,46.866220012967204,6867.569953506755,0.6104682683944702,1,xgb
1763028005.204767,USOILZ25.sim,H1,58.348,50.65176908752308,59.317165552659546,0.6145514249801636,1,xgb
1763028005.204767,BTCX25.sim,H1,103042.5,69.69508400746733,103475.54309407268,0.4922041594982147,0,xgb
1763031614.655265,XAUZ25.sim,H1,4231.42,65.86738949124265,4170.283537056415,,1,rule
1763031614.655265,US30Z25.sim,H1,48384.0,51.96659482758599,48131.15938653481,0.2757926285266876,-1,xgb
1763031614.655265,US100Z25.sim,H1,25591.99,46.97268052077176,25637.875869408785,0.3183291554450989,-1,xgb
1763031614.655265,US500Z25.sim,H1,6869.33,46.44182492905445,6867.84243220097,0.6054246425628662,1,xgb
1763031614.655265,USOILZ25.sim,H1,58.712,60.19485038274196,59.30873128501237,0.6455236673355103,1,xgb
1763031614.655265,BTCX25.sim,H1,103220.0,69.05972045743329,103472.21059014768,0.41518378257751465,0,xgb
1763035223.9836135,XAUZ25.sim,H1,4235.38,67.2075320512817,4172.959090992246,,1,rule
1763035223.9836135,US30Z25.sim,H1,48339.65,43.85323414449633,48137.67353785306,0.43907395005226135,0,xgb
1763035223.9836135,US100Z25.sim,H1,25589.94,46.60887788150102,25635.887404569,0.3484991192817688,-1,xgb
1763035223.9836135,US500Z25.sim,H1,6867.43,46.73306336872085,6867.748978992388,0.455562025308609,0,xgb
1763035223.9836135,USOILZ25.sim,H1,58.836,63.066202090592185,59.29464215947458,0.5442898869514465,0,xgb
1763035223.9836135,BTCX25.sim,H1,103390.0,66.96258719086873,103465.7832642585,0.4614083170890808,0,xgb
1763047944.3294334,XAUZ25.sim,H1,4198.83,50.82415436294026,4177.6932381888455,,0,rule
1763047944.3294334,US30Z25.sim,H1,48219.05,18.582184969456463,48148.617079961485,0.7757488489151001,1,xgb
1763047944.3294334,US100Z25.sim,H1,25367.24,18.336409692494655,25610.407688225252,0.39829766750335693,-1,xgb
1763047944.3294334,US500Z25.sim,H1,6828.75,18.732314657610615,6864.097067359185,0.6689623594284058,1,xgb
1763047944.3294334,USOILZ25.sim,H1,59.082,76.24671916010475,59.26938910334912,0.2871979773044586,-1,xgb
1763047944.3294334,BTCX25.sim,H1,102267.5,50.63291139240506,103367.16479898011,0.7109091281890869,1,xgb
1763049629.4704201,XAUZ25.sim,H1,4207.63,55.14555765595447,4179.164522522149,,1,rule
1763049629.4704201,US30Z25.sim,H1,48020.6,12.104386451971322,48136.483375691,0.7033556699752808,1,xgb
1763049629.4704201,US100Z25.sim,H1,25264.01,16.940239579307445,25592.65350161518,0.3536534607410431,-1,xgb
1763049629.4704201,US500Z25.sim,H1,6806.65,16.394513389939803,6860.973175164871,0.7345426678657532,1,xgb
1763049629.4704201,USOILZ25.sim,H1,58.817,65.15249837767655,59.24102174390434,0.3550355136394501,-1,xgb
1763049629.4704201,BTCX25.sim,H1,101562.5,44.609218436873746,103269.07859386699,0.7571991682052612,1,xgb
1763053209.3028736,XAUZ25.sim,H1,4211.82,47.91922739244922,4180.560859513366,,0,rule
1763053209.3028736,US30Z25.sim,H1,47920.45,8.062594328380897,48124.10049398295,0.6763272881507874,1,xgb
1763053209.3028736,US100Z25.sim,H1,25200.11,13.253142777424259,25574.520587628867,0.3828865587711334,-1,xgb
1763053209.3028736,US500Z25.sim,H1,6794.28,11.971467858369579,6857.835939203753,0.7130663990974426,1,xgb
1763053209.3028736,USOILZ25.sim,H1,58.935,64.00476758045266,59.23599089460298,0.46816956996917725,0,xgb
1763053209.3028736,BTCX25.sim,H1,100722.5,38.51132686084142,103138.41446446201,0.7763402462005615,1,xgb
1763056818.6154919,XAUZ25.sim,H1,4205.17,46.48291452917132,4181.318741435435,,0,rule
1763056818.6154919,US30Z25.sim,H1,47848.3,3.7140958428710604,48110.385363824746,0.6348155736923218,1,xgb
1763056818.6154919,US100Z25.sim,H1,25134.16,9.318395671606353,25554.79314844201,0.4182526767253876,0,xgb
1763056818.6154919,US500Z25.sim,H1,6782.7,7.854171764128978,6854.436180046279,0.7379285097122192,1,xgb
1763056818.6154919,USOILZ25.sim,H1,58.814,62.62390670553918,59.2154475370043,0.41573694348335266,0,xgb
1763056818.6154919,BTCX25.sim,H1,99692.5,33.03881350583781,102965.13333923626,0.8278069496154785,1,xgb
1763062806.7744253,XAUZ25.sim,H1,4171.82,36.89262147570455,4179.301557428916,,-1,rule
1763062806.7744253,US30Z25.sim,H1,47656.65,2.1692226952007303,48087.625945310814,0.7116925120353699,1,xgb
1763062806.7744253,US100Z25.sim,H1,25095.84,10.803776940782669,25534.33659995846,0.35102251172065735,-1,xgb
1763062806.7744253,US500Z25.sim,H1,6766.58,5.6818181818176186,6850.4238007869035,0.7639461159706116,1,xgb
1763062806.7744253,USOILZ25.sim,H1,58.707,58.58534085084561,59.1888768278,0.40775957703590393,0,xgb
1763062806.7744253,BTCX25.sim,H1,98680.0,21.05263157894737,102756.77133080491,0.9433923363685608,1,xgb
1763064010.6853855,XAUZ25.sim,H1,4168.33,35.79317578823948,4178.721294043262,,-1,rule
1763064010.6853855,US30Z25.sim,H1,47590.15,1.8484388551607651,48065.9737617008,0.7774516940116882,1,xgb
1763064010.6853855,US100Z25.sim,H1,25045.64,5.478570854217139,25513.52449306092,0.4448297321796417,0,xgb
1763064010.6853855,US500Z25.sim,H1,6756.25,3.9397290572290586,6846.394310845268,0.745257556438446,1,xgb
1763064010.6853855,USOILZ25.sim,H1,58.74,57.806788511749225,59.17206505522019,0.4538448750972748,0,xgb
1763064010.6853855,BTCX25.sim,H1,98577.5,16.12798965740143,102593.25260050352,0.9247823357582092,1,xgb
1763067619.7831304,XAUZ25.sim,H1,4168.08,31.440242456186397,4178.290741839305,,-1,rule
1763067619.7831304,US30Z25.sim,H1,47569.8,3.26735286355283,48045.22573349173,0.7555025815963745,1,xgb
1763067619.7831304,US100Z25.sim,H1,25112.76,13.441273035373356,25499.790358410333,0.3384007513523102,-1,xgb
1763067619.7831304,US500Z25.sim,H1,6764.6,8.827634333565726,6843.391317853822,0.6513601541519165,1,xgb
1763067619.7831304,USOILZ25.sim,H1,58.599,55.57788944723597,59.143865629994515,0.4091545641422272,0,xgb
1763067619.7831304,BTCX25.sim,H1,98130.0,15.448916408668723,102402.11339723942,0.9435786008834839,1,xgb
1763074868.6889162,XAUZ25.sim,H1,4175.31,28.789434065558012,4178.428601299277,,-1,rule
1763074868.6889162,US30Z25.sim,H1,47602.65,6.294421434780645,48028.382095596804,0.8095932006835938,1,xgb
1763074868.6889162,US100Z25.sim,H1,25115.66,14.312466559657793,25483.470947831855,0.22821839153766632,-1,xgb
1763074868.6889162,US500Z25.sim,H1,6767.58,10.355898626955337,6840.286439328404,0.6627051830291748,1,xgb
1763074868.6889162,USOILZ25.sim,H1,58.712,60.6467661691542,59.126702545714494,0.4076583683490753,0,xgb
1763074868.6889162,BTCX25.sim,H1,99670.0,27.27029914529915,102320.77808566681,0.7929567098617554,1,xgb
1763081216.0918393,XAUZ25.sim,H1,4187.27,34.20707732634335,4179.277241569694,,0,rule
1763081216.0918393,US30Z25.sim,H1,47627.15,9.372106954201683,48012.737884670365,0.8209983110427856,1,xgb
1763081216.0918393,US100Z25.sim,H1,25127.29,18.062091170000727,25469.147005229544,0.2667871415615082,-1,xgb
1763081216.0918393,US500Z25.sim,H1,6770.08,13.52531209313004,6837.493679628144,0.7054208517074585,1,xgb
1763081216.0918393,USOILZ25.sim,H1,59.075,65.91986212839285,59.134131715770586,0.2563462555408478,-1,xgb
1763081216.0918393,BTCX25.sim,H1,99182.5,27.66512166859792,102191.49127176456,0.9371264576911926,1,xgb
1763082028.3809907,XAUZ25.sim,H1,4183.22,34.97320061255745,4179.414959432818,,0,rule
1763082028.3809907,US30Z25.sim,H1,47618.4,7.329784874694923,47997.07972816517,0.7887007594108582,1,xgb
1763082028.3809907,US100Z25.sim,H1,25109.19,12.068293443517703,25454.17940627965,0.3058394193649292,-1,xgb
1763082028.3809907,US500Z25.sim,H1,6766.85,7.97130980520059,6834.593339865387,0.7210743427276611,1,xgb
1763082028.3809907,USOILZ25.sim,H1,59.151,60.030318342597276,59.13449078240923,0.3705296516418457,-1,xgb
1763082028.3809907,BTCX25.sim,H1,98772.5,24.894157493649445,102050.15952827001,0.9239774346351624,1,xgb
1763085607.4909377,XAUZ25.sim,H1,4192.98,36.54144074360923,4180.310151292371,,0,rule
1763085607.4909377,US30Z25.sim,H1,47622.0,8.334300638420913,47982.2914712754,0.7387744188308716,1,xgb
1763085607.4909377,US100Z25.sim,H1,25122.44,13.989845208883239,25441.438245202968,0.31553930044174194,-1,xgb
1763085607.4909377,US500Z25.sim,H1,6769.48,10.12069809166519,6832.095626456177,0.6941722631454468,1,xgb
1763085607.4909377,USOILZ25.sim,H1,60.227,73.44746559248051,59.217537983302776,0.3161427080631256,-1,xgb
1763085607.4909377,BTCX25.sim,H1,99310.0,28.450704225352112,101961.82648273153,0.8957281708717346,1,xgb
1763089216.9063838,XAUZ25.sim,H1,4209.0,38.086597422099864,4182.0627987152,,0,rule
1763089216.9063838,US30Z25.sim,H1,47601.9,7.721060623758746,47966.67142262277,0.7561983466148376,1,xgb
