ts,symbol,tf,price,rsi14,ema50,p_up,signal,source
1763089216.9063838,US100Z25.sim,H1,25134.56,15.699184259570913,25429.773849751764,0.29163309931755066,-1,xgb
1763089216.9063838,US500Z25.sim,H1,6770.88,11.29929635084305,6829.742114175482,0.6721552014350891,1,xgb
1763089216.9063838,USOILZ25.sim,H1,59.911,65.6338028169013,59.233993940624224,0.43268656730651855,0,xgb
1763089216.9063838,BTCX25.sim,H1,99697.5,29.600886917960082,101887.43812461787,0.8942683339118958,1,xgb
1763092826.2598782,XAUZ25.sim,H1,4208.03,40.57320213960236,4183.023148148767,,0,rule
1763092826.2598782,US30Z25.sim,H1,47586.15,8.524689488033829,47950.99549406757,0.6565681099891663,1,xgb
1763092826.2598782,US100Z25.sim,H1,25112.94,17.658168083097323,25416.374297851515,0.3060702979564667,-1,xgb
1763092826.2598782,US500Z25.sim,H1,6767.2,12.930882092982202,6827.11428359147,0.6598672270774841,1,xgb
1763092826.2598782,USOILZ25.sim,H1,59.608,57.792402034100945,59.23686746146286,0.4344959259033203,0,xgb
1763092826.2598782,BTCX25.sim,H1,99232.5,31.105324074074076,101764.95478460354,0.8988516926765442,1,xgb
1763096404.8764966,XAUZ25.sim,H1,4206.16,52.77152260523111,4183.857642160552,,0,rule
1763096404.8764966,US30Z25.sim,H1,47552.15,8.661898649061527,47933.89438475867,0.6536652445793152,1,xgb
1763096404.8764966,US100Z25.sim,H1,25036.99,18.8053056979698,25398.53674059677,0.32621318101882935,-1,xgb
1763096404.8764966,US500Z25.sim,H1,6754.18,13.838296232052159,6823.737157259008,0.6960265636444092,1,xgb
1763096404.8764966,USOILZ25.sim,H1,59.549,58.77139364303169,59.246846805714526,0.4087727963924408,0,xgb
1763096404.8764966,BTCX25.sim,H1,97897.5,22.63045793397231,101564.21471948888,0.9185925126075745,1,xgb
1763100014.1670094,XAUZ25.sim,H1,4191.1,43.67303953337657,4183.642002281086,,0,rule
1763100014.1670094,US30Z25.sim,H1,47554.55,12.672630257376085,47919.39115089098,0.7367841005325317,1,xgb
1763100014.1670094,US100Z25.sim,H1,25089.96,33.27577899132666,25388.796981852345,0.5044393539428711,0,xgb
1763100014.1670094,US500Z25.sim,H1,6761.98,26.113604027580323,6821.67324506183,0.7804917097091675,1,xgb
1763100014.1670094,USOILZ25.sim,H1,59.595,62.488218661639905,59.26298682886587,0.4356931746006012,0,xgb
1763100014.1670094,BTCX25.sim,H1,97600.0,25.93835825450107,101399.23949242044,0.9130619764328003,1,xgb
1763103623.5849853,XAUZ25.sim,H1,4176.38,37.21120882396794,4182.848429335166,,-1,rule
1763103623.5849853,US30Z25.sim,H1,47526.4,14.631273781482108,47903.37121408645,0.7674031853675842,1,xgb
1763103623.5849853,US100Z25.sim,H1,25058.15,35.6706267217632,25374.987937452843,0.5209538340568542,0,xgb
1763103623.5849853,US500Z25.sim,H1,6755.4,28.031015037594102,6818.899086295261,0.7263702750205994,1,xgb
1763103623.5849853,USOILZ25.sim,H1,59.475,57.62657207352462,59.267570224804054,0.44784972071647644,0,xgb
1763103623.5849853,BTCX25.sim,H1,97477.5,28.26737612238111,101246.01399060032,0.8937493562698364,1,xgb
1763107202.9014187,XAUZ25.sim,H1,4183.94,41.7477876106194,4183.188825444857,,0,rule
1763107202.9014187,US30Z25.sim,H1,47474.9,15.232974910394304,47884.84466925961,0.7087637782096863,1,xgb
1763107202.9014187,US100Z25.sim,H1,24995.8,35.22336039444042,25357.86280618445,0.6133700013160706,1,xgb
1763107202.9014187,US500Z25.sim,H1,6744.78,28.007982157530435,6815.607386522057,0.7761019468307495,1,xgb
1763107202.9014187,USOILZ25.sim,H1,59.623,63.08503625576789,59.286629438051214,0.2919769585132599,-1,xgb
1763107202.9014187,BTCX25.sim,H1,97232.5,31.600445599702937,101079.29651632198,0.8767368793487549,1,xgb
1763110812.8870828,XAUZ25.sim,H1,4178.37,58.74234720348629,4182.807101713226,,0,rule
1763110812.8870828,US30Z25.sim,H1,47511.55,26.493863975226702,47871.73172275772,0.6512448191642761,1,xgb
1763110812.8870828,US100Z25.sim,H1,24979.5,39.37845993014811,25342.522113110055,0.6410028338432312,1,xgb
1763110812.8870828,US500Z25.sim,H1,6743.83,33.35197092535685,6812.781302845021,0.7952495813369751,1,xgb
1763110812.8870828,USOILZ25.sim,H1,59.363,61.548263778273345,59.27869594275919,0.38212957978248596,-1,xgb
1763110812.8870828,BTCX25.sim,H1,97470.0,40.2536997885835,100947.27050530002,0.7407551407814026,1,xgb
1763114422.7692754,XAUZ25.sim,H1,4171.28,51.77064031295017,4182.1052953195485,,0,rule
1763114422.7692754,US30Z25.sim,H1,47449.15,30.26729559748439,47852.84501686594,0.7514894008636475,1,xgb
1763114422.7692754,US100Z25.sim,H1,24935.85,37.017018805556724,25325.05468494499,0.6294767260551453,1,xgb
1763114422.7692754,US500Z25.sim,H1,6737.48,35.14508764177367,6809.60488542045,0.7769354581832886,1,xgb
1763114422.7692754,USOILZ25.sim,H1,59.822,65.4694570135747,59.31782440103292,0.39847972989082336,-1,xgb
1763114422.7692754,BTCX25.sim,H1,96952.5,36.40985529917873,100770.550321444,0.7953563332557678,1,xgb
1763118001.8300633,XAUZ25.sim,H1,4171.06,51.57432017992272,4181.652688975568,,0,rule
1763118001.8300633,US30Z25.sim,H1,47439.35,33.23262839879126,47836.31290168974,0.7502356171607971,1,xgb
1763118001.8300633,US100Z25.sim,H1,24941.05,30.49606670471759,25310.244364959002,0.6212207078933716,1,xgb
1763118001.8300633,US500Z25.sim,H1,6738.23,31.796304921595933,6806.846186182722,0.6639730930328369,1,xgb
1763118001.8300633,USOILZ25.sim,H1,60.32,72.26221079691516,59.37634150219243,0.41934603452682495,0,xgb
1763118001.8300633,BTCX25.sim,H1,96832.5,38.91459823306688,100612.53813505857,0.7756707668304443,1,xgb
1763121611.0537877,XAUZ25.sim,H1,4134.03,33.982259204019044,4178.443778608826,,-1,rule
1763121611.0537877,US30Z25.sim,H1,47300.9,19.19302071973827,47810.2588345195,0.7650015950202942,1,xgb
1763121611.0537877,US100Z25.sim,H1,24824.76,24.555409023698488,25286.915862382113,0.5181374549865723,0,xgb
1763121611.0537877,US500Z25.sim,H1,6713.63,23.15956123487527,6802.289050919514,0.8017974495887756,1,xgb
1763121611.0537877,USOILZ25.sim,H1,59.526,59.97007907672581,59.35282213429887,0.4890165328979492,0,xgb
1763121611.0537877,BTCX25.sim,H1,96262.5,28.174433518597695,100421.97713732517,0.9383001327514648,1,xgb
1763125220.7929118,XAUZ25.sim,H1,4118.32,22.846991581061147,4175.490990411399,,-1,rule
1763125220.7929118,US30Z25.sim,H1,47275.05,14.637805400771981,47788.223061605924,0.7383012175559998,1,xgb
1763125220.7929118,US100Z25.sim,H1,24724.94,17.062045372082167,25261.01761908385,0.47164228558540344,0,xgb
1763125220.7929118,US500Z25.sim,H1,6695.03,14.847590953786536,6797.3801441330415,0.6799746155738831,1,xgb
1763125220.7929118,USOILZ25.sim,H1,59.569,56.87698592827964,59.360280985712585,0.35801535844802856,-1,xgb
1763125220.7929118,BTCX25.sim,H1,95432.5,15.991649269311054,100195.41641674409,0.9462679028511047,1,xgb
1763128800.9345326,XAUZ25.sim,H1,4054.32,15.404699738903432,4168.412367619771,,-1,rule
1763128800.9345326,US30Z25.sim,H1,47227.15,10.168465651165405,47764.3776193422,0.6183918118476868,1,xgb
1763128800.9345326,US100Z25.sim,H1,24716.81,16.683845255274207,25239.332459321464,0.47811800241470337,0,xgb
1763128800.9345326,US500Z25.sim,H1,6692.05,14.424728105323965,6793.130835249895,0.7682656645774841,1,xgb
1763128800.9345326,USOILZ25.sim,H1,59.705,57.0481661511268,59.380583323816516,0.5016160011291504,0,xgb
1763128800.9345326,BTCX25.sim,H1,95277.5,17.073170731707307,99996.53549202616,0.9361749887466431,1,xgb
1763132410.7680213,XAUZ25.sim,H1,4081.46,23.76848450598108,4166.104614085132,,-1,rule
1763132410.7680213,US30Z25.sim,H1,47050.4,7.431924176320308,47730.817548858104,0.7045940160751343,1,xgb
1763132410.7680213,US100Z25.sim,H1,24939.96,39.20284087430339,25236.4332859069,0.6349703669548035,1,xgb
1763132410.7680213,US500Z25.sim,H1,6721.58,33.213644524237196,6791.561898184676,0.7041293382644653,1,xgb
1763132410.7680213,USOILZ25.sim,H1,59.996,46.92861095738792,59.41635622905861,0.47685468196868896,0,xgb
1763132410.7680213,BTCX25.sim,H1,96590.0,29.955290611028317,99913.3370915982,0.9221012592315674,1,xgb
1763136019.700785,XAUZ25.sim,H1,4096.06,22.424006992327833,4163.882328293342,,-1,rule
1763136019.700785,US30Z25.sim,H1,47244.35,27.203454406908648,47718.489937461505,0.694316029548645,1,xgb
1763136019.700785,US100Z25.sim,H1,25158.14,51.2993533357433,25240.950675107382,0.4938482940196991,0,xgb
1763136019.700785,US500Z25.sim,H1,6763.68,47.95474325500459,6791.934139674141,0.5751981735229492,0,xgb
1763136019.700785,USOILZ25.sim,H1,60.243,54.238242748521586,59.4581170677505,0.42776405811309814,0,xgb
1763136019.700785,BTCX25.sim,H1,96897.5,28.680396643783368,99806.46362660505,0.9247104525566101,1,xgb
1763139628.7785947,XAUZ25.sim,H1,4106.62,26.596732268845074,4162.055692699997,,-1,rule
1763139628.7785947,US30Z25.sim,H1,47390.6,39.6258134490237,47711.327483684305,0.7655528783798218,1,xgb
1763139628.7785947,US100Z25.sim,H1,25245.01,56.420013563408915,25244.43032842591,0.5208709836006165,0,xgb
1763139628.7785947,US500Z25.sim,H1,6785.08,54.95296652477799,6792.491330244833,0.5631825923919678,0,xgb
1763139628.7785947,USOILZ25.sim,H1,60.111,57.68194070080862,59.4794638248175,0.5806371569633484,0,xgb
1763139628.7785947,BTCX25.sim,H1,97170.0,33.92434988179669,99711.2724219691,0.8778106570243835,1,xgb
1763143208.2620037,XAUZ25.sim,H1,4101.5,26.15791393143678,4159.485052675606,,-1,rule
1763143208.2620037,US30Z25.sim,H1,47367.55,40.12410081818685,47697.38821784033,0.7725510597229004,1,xgb
1763143208.2620037,US100Z25.sim,H1,25195.31,57.75832144096898,25240.88417080239,0.489973783493042,0,xgb
1763143208.2620037,US500Z25.sim,H1,6777.43,56.46633187537136,6791.670899024975,0.5200318694114685,0,xgb
1763143208.2620037,USOILZ25.sim,H1,60.172,59.42028985507245,59.50884607272201,0.5507888793945312,0,xgb
1763143208.2620037,BTCX25.sim,H1,95900.0,33.69477911646587,99516.22017132373,0.8851281404495239,1,xgb
1763146817.5704694,XAUZ25.sim,H1,4100.53,27.794605509880085,4157.117296721763,,-1,rule
1763146817.5704694,US30Z25.sim,H1,47356.55,39.1004561366288,47682.93301237768,0.777441143989563,1,xgb
1763146817.5704694,US100Z25.sim,H1,25177.44,53.88092767044543,25237.48951027088,0.5324918031692505,0,xgb
1763146817.5704694,US500Z25.sim,H1,6772.78,52.48308229644164,6790.687090666411,0.5152153372764587,0,xgb
1763146817.5704694,USOILZ25.sim,H1,60.067,56.67848699763593,59.526061014174914,0.4507487416267395,0,xgb
1763146817.5704694,BTCX25.sim,H1,95232.5,32.25450533284295,99319.49996980994,0.8821625709533691,1,xgb
1763150427.0788422,XAUZ25.sim,H1,4093.56,29.202138190457177,4154.298212197386,,-1,rule
1763150427.0788422,US30Z25.sim,H1,47381.45,41.71811513904253,47672.11531195029,0.5746909976005554,0,xgb
1763150427.0788422,US100Z25.sim,H1,25231.21,57.990408189179504,25239.077954513523,0.5194696187973022,0,xgb
1763150427.0788422,US500Z25.sim,H1,6785.2,57.36094236965812,6790.919077000286,0.4417211413383484,0,xgb
1763150427.0788422,USOILZ25.sim,H1,60.038,58.30778663396683,59.54553391945895,0.5497900247573853,0,xgb
1763150427.0788422,BTCX25.sim,H1,95870.0,38.21742066171506,99208.14256239797,0.8796560168266296,1,xgb
1763154006.1666813,XAUZ25.sim,H1,4087.42,25.552751135790132,4151.492377259872,,-1,rule
1763154006.1666813,US30Z25.sim,H1,47234.95,38.14532471292071,47649.70793023773,0.8322204947471619,1,xgb
1763154006.1666813,US100Z25.sim,H1,25097.69,54.61048178351748,25228.742662605076,0.5675574541091919,0,xgb
1763154006.1666813,US500Z25.sim,H1,6756.1,52.66133749268863,6788.529927345944,0.6339171528816223,1,xgb
1763154006.1666813,USOILZ25.sim,H1,59.872,53.9319072009642,59.551970346282246,0.38772323727607727,-1,xgb
1763154006.1666813,BTCX25.sim,H1,94362.5,33.176884716925784,98963.2909883807,0.8900011777877808,1,xgb
1763346431.1966574,XAUZ25.sim,H1,4088.38,37.42118200277878,4142.417569051494,,-1,rule
1763346431.1966574,US30Z25.sim,H1,47213.75,45.05065828682899,47586.82557451156,0.2612376809120178,-1,xgb
1763346431.1966574,US100Z25.sim,H1,25220.61,68.29792379818451,25226.515252502162,0.3899180591106415,-1,xgb
1763346431.1966574,US500Z25.sim,H1,6774.28,65.14952515659711,6786.322187015892,0.42894935607910156,0,xgb
1763346431.1966574,BTCX25.sim,H1,95170.0,44.603288062902074,98393.31199533227,0.7677440643310547,1,xgb
1763348416.8797138,XAUZ25.sim,H1,4078.18,38.879635798356745,4139.6836083415255,,-1,rule
1763348416.8797138,US30Z25.sim,H1,47249.4,48.723197931257566,47574.966733339126,0.2258446216583252,-1,xgb
1763348416.8797138,US100Z25.sim,H1,25248.28,76.28141707889884,25228.46459013299,0.3619605600833893,-1,xgb
1763348416.8797138,US500Z25.sim,H1,6780.38,73.06362752511623,6786.326560988242,0.3562127649784088,-1,xgb
1763348416.8797138,BTCX25.sim,H1,95017.5,47.7584388185654,98254.99418202369,0.8094971179962158,1,xgb
1763352026.2106519,XAUZ25.sim,H1,4084.54,62.08117443868724,4137.74041338703,,0,rule
1763352026.2106519,US30Z25.sim,H1,47262.9,52.05755556799727,47563.120671516524,0.20777803659439087,-1,xgb
1763352026.2106519,US100Z25.sim,H1,25265.19,77.24450527652158,25230.476029386653,0.3240543007850647,-1,xgb
1763352026.2106519,US500Z25.sim,H1,6784.13,74.8799827390904,6786.366644786472,0.34697407484054565,-1,xgb
1763352026.2106519,BTCX25.sim,H1,95597.5,51.64307381193124,98171.31227493325,0.7717675566673279,1,xgb
1763355604.309162,XAUZ25.sim,H1,4079.22,47.662044501773465,4135.257789144738,,0,rule
1763355604.309162,US30Z25.sim,H1,47273.15,62.79238800052819,47552.13554570279,0.15462344884872437,-1,xgb
1763355604.309162,US100Z25.sim,H1,25272.69,70.562931288328,25232.432909105693,0.32005971670150757,-1,xgb
1763355604.309162,US500Z25.sim,H1,6785.68,69.7095435684647,6786.4037730787495,0.32918745279312134,-1,xgb
1763355604.309162,BTCX25.sim,H1,95172.5,41.91650322219109,98037.32372247791,0.8233909606933594,1,xgb
1763359212.5366209,XAUZ25.sim,H1,4060.53,32.74923274923307,4131.602429486991,,-1,rule
1763359212.5366209,US30Z25.sim,H1,47248.6,51.50891089108872,47539.35988725972,0.12141188979148865,-1,xgb
1763359212.5366209,US100Z25.sim,H1,25245.28,58.37820409479285,25231.872409256364,0.42442452907562256,0,xgb
1763359212.5366209,US500Z25.sim,H1,6780.38,58.028078102307695,6785.971633081035,0.4243038594722748,0,xgb
1763359212.5366209,BTCX25.sim,H1,95215.0,40.34532374100719,97927.39908267019,0.8306650519371033,1,xgb
1763362821.0508094,XAUZ25.sim,H1,4067.73,29.54050409708549,4129.328692353102,,-1,rule
1763362821.0508094,US30Z25.sim,H1,47271.05,37.16878028662848,47529.459705959955,0.5451337695121765,0,xgb
1763362821.0508094,US100Z25.sim,H1,25239.36,49.34300731261445,25231.839499476875,0.5122426152229309,0,xgb
1763362821.0508094,US500Z25.sim,H1,6780.15,47.29528535980113,6785.702657652406,0.6447364687919617,1,xgb
1763362821.0508094,BTCX25.sim,H1,95387.5,39.99999999999999,97832.22418079776,0.8114281296730042,1,xgb
1763366429.93708,XAUZ25.sim,H1,4090.54,45.205358716728355,4128.595548569126,,0,rule
1763366429.93708,US30Z25.sim,H1,47305.5,42.84593507894536,47522.11634318611,0.14841432869434357,-1,xgb
1763366429.93708,US100Z25.sim,H1,25303.44,59.032861341170374,25237.37266708843,0.4168415665626526,0,xgb
1763366429.93708,US500Z25.sim,H1,6790.63,55.42617605961835,6786.342380848391,0.5606662631034851,0,xgb
1763366429.93708,BTCX25.sim,H1,95715.0,48.43550446998723,97761.91394618659,0.6775922179222107,1,xgb
1763370007.9521856,XAUZ25.sim,H1,4079.08,41.31552753815516,4126.206240253503,,-1,rule
1763370007.9521856,US30Z25.sim,H1,47336.9,49.82285656442961,47516.01473350895,0.10748257488012314,-1,xgb
1763370007.9521856,US100Z25.sim,H1,25355.53,66.27227294400193,25243.91829379969,0.23591379821300507,-1,xgb
1763370007.9521856,US500Z25.sim,H1,6799.23,63.42552989259587,6787.163094071605,0.45046770572662354,0,xgb
1763370007.9521856,BTCX25.sim,H1,95707.5,54.05117270788912,97680.68586568235,0.6105149388313293,1,xgb
1763373616.1498826,XAUZ25.sim,H1,4083.24,46.30233356211381,4124.676570167738,,0,rule
1763373616.1498826,US30Z25.sim,H1,47285.9,40.250375563345585,47505.370511806956,0.5167979598045349,0,xgb
1763373616.1498826,US100Z25.sim,H1,25272.53,53.92012709357939,25242.270807234538,0.4945833384990692,0,xgb
1763373616.1498826,US500Z25.sim,H1,6785.5,50.405495658811354,6786.644601365486,0.6522650122642517,1,xgb
1763373616.1498826,BTCX25.sim,H1,95730.0,48.91347293559858,97605.0355488519,0.6136425733566284,1,xgb
1763377224.2316117,XAUZ25.sim,H1,4067.22,41.69630431421064,4121.997234868064,,-1,rule
1763377224.2316117,US30Z25.sim,H1,47190.45,44.340247131509265,47489.67586911399,0.14517326653003693,-1,xgb
1763377224.2316117,US100Z25.sim,H1,25189.61,57.74166108627586,25237.361079830072,0.3577718138694763,-1,xgb
1763377224.2316117,US500Z25.sim,H1,6766.73,54.48638613861376,6785.230666899173,0.5055021643638611,0,xgb
1763377224.2316117,BTCX25.sim,H1,95695.0,63.02136317395727,97528.71860110396,0.3775283098220825,-1,xgb
1763380802.5818694,XAUZ25.sim,H1,4079.94,47.71221691572947,4120.823007211352,,0,rule
1763380802.5818694,US30Z25.sim,H1,47228.75,45.886143931256655,47481.124035381275,0.09723365306854248,-1,xgb
1763380802.5818694,US100Z25.sim,H1,25197.86,55.76047534531996,25236.245467226403,0.31803756952285767,-1,xgb
1763380802.5818694,US500Z25.sim,H1,6770.45,53.39194616303053,6784.820610067444,0.529230535030365,0,xgb
1763380802.5818694,BTCX25.sim,H1,95612.5,56.70279520821449,97450.65409241743,0.7392554879188538,1,xgb
1763389959.975242,XAUZ25.sim,H1,4070.38,44.36614013770767,4116.725728227233,,-1,rule
1763389959.975242,US30Z25.sim,H1,47134.2,39.6145610278371,47454.82728540741,0.3654642701148987,-1,xgb
1763389959.975242,US100Z25.sim,H1,25063.81,35.2212357827932,25220.998299350736,0.5278607606887817,0,xgb
1763389959.975242,US500Z25.sim,H1,6740.5,34.066033469018635,6781.242747537483,0.7503993511199951,1,xgb
1763389959.975242,BTCX25.sim,H1,94527.5,39.8828541001065,97196.26684041692,0.6155456304550171,1,xgb
1763391614.1754658,XAUZ25.sim,H1,4077.4,43.93693107932376,4115.459313565352,,-1,rule
1763391614.1754658,US30Z25.sim,H1,47207.05,50.397768364501054,47447.099641459434,0.07288654148578644,-1,xgb
1763391614.1754658,US100Z25.sim,H1,25208.56,50.8709079678816,25225.53072771896,0.34525221586227417,-1,xgb
1763391614.1754658,US500Z25.sim,H1,6767.5,48.77863881401631,6781.607254350856,0.5544122457504272,0,xgb
1763391614.1754658,BTCX25.sim,H1,94872.5,50.25495750708215,97115.49773607877,0.662002444267273,1,xgb
1763395222.848157,XAUZ25.sim,H1,4065.38,43.10976581169356,4113.040183112661,,-1,rule
1763395222.848157,US30Z25.sim,H1,47140.3,38.62318840579805,47432.18763356948,0.4180227518081665,0,xgb
1763395222.848157,US100Z25.sim,H1,25086.69,38.514008681436465,25215.202061152642,0.4459655284881592,0,xgb
1763395222.848157,US500Z25.sim,H1,6745.7,36.27852084972433,6779.32498084265,0.7860381603240967,1,xgb
1763395222.848157,BTCX25.sim,H1,93967.5,39.58125623130608,96959.07259021235,0.769986093044281,1,xgb
1763399520.7613046,XAUZ25.sim,H1,4074.7,46.517897259248066,4111.749147808574,,0,rule
1763399520.7613046,US30Z25.sim,H1,47204.4,45.290717443046496,47426.625344356675,0.13031813502311707,-1,xgb
1763399520.7613046,US100Z25.sim,H1,25163.19,44.0135672570494,25217.269355972563,0.5433171391487122,0,xgb
1763399520.7613046,US500Z25.sim,H1,6760.93,42.44632918102321,6779.3986422526095,0.7498713731765747,1,xgb
1763399520.7613046,BTCX25.sim,H1,94065.0,35.46821931101407,96861.49587904313,0.8573272824287415,1,xgb
1763402407.5095365,XAUZ25.sim,H1,4074.3,47.96155634785312,4110.271520302553,,0,rule
1763402407.5095365,US30Z25.sim,H1,47054.6,34.92030635479195,47406.4099313984,0.49347689747810364,0,xgb
1763402407.5095365,US100Z25.sim,H1,24995.56,36.05140726896388,25202.39079782935,0.49375852942466736,0,xgb
1763402407.5095365,US500Z25.sim,H1,6728.65,34.213141910546454,6776.211070508094,0.8034335374832153,1,xgb
1763402407.5095365,BTCX25.sim,H1,92777.5,30.25662251655629,96652.92738611087,0.8999640345573425,1,xgb
1763406015.8838627,XAUZ25.sim,H1,4063.06,51.27610208816703,4108.02657119553,,0,rule
1763406015.8838627,US30Z25.sim,H1,46842.9,27.754098360655988,47376.30016227536,0.5326389074325562,0,xgb
1763406015.8838627,US100Z25.sim,H1,24895.69,33.70037670240518,25186.534083645987,0.5280123949050903,0,xgb
1763406015.8838627,US500Z25.sim,H1,6702.95,30.852062237589394,6772.35080207477,0.7957032918930054,1,xgb
